income,employment_length,existing_debt,loan_amount,credit_score,payment_consistency_pct,income_volatility_score,debt_trend,default
47806.62,2.9,8148.36,22680.58,710,84.1,85.9,-0.309,1
22286.18,14.5,2255.64,9265.45,642,88.5,70.6,-0.027,0
93310.93,4.0,18375.43,24561.2,755,97.5,40.5,0.127,0
66203.51,2.2,10876.55,26378.18,587,63.4,38.7,0.37,0
36340.63,5.5,4072.29,16329.66,637,71.5,55.4,-0.203,0
46428.55,12.0,20653.04,4637.44,560,77.2,37.0,-0.209,1
23733.24,10.5,7815.8,14556.35,569,70.4,6.5,0.45,1
30823.25,2.3,4232.92,13254.24,647,87.2,71.4,0.558,0
40303.91,1.5,573.36,16462.75,832,87.0,11.2,-0.029,0
106471.37,3.2,41191.35,21510.71,733,84.8,59.2,0.163,0
38111.57,6.2,10969.36,12911.44,664,78.4,50.2,0.584,1
77042.89,7.5,35597.78,42020.61,661,100.0,72.2,0.927,1
40292.72,9.5,19270.77,7012.38,560,87.0,52.3,0.147,0
62091.92,4.8,11652.05,27864.59,761,81.9,23.2,0.264,0
50122.86,5.0,8474.96,6508.37,720,84.9,56.7,0.047,1
87568.89,4.7,18391.21,20739.91,815,94.4,27.7,-0.518,0
40370.47,8.7,11889.87,22715.43,753,87.0,15.5,0.121,0
22813.54,7.6,5815.64,6166.65,636,71.9,0.0,0.48,0
25334.64,2.2,4037.93,4054.74,780,100.0,32.5,-0.264,0
40435.66,6.9,7179.56,12023.42,690,90.5,1.2,-0.649,0
27255.67,8.3,3220.16,11147.94,556,67.9,63.7,0.207,0
67888.14,8.8,40002.61,36911.74,524,58.6,3.6,-0.615,0
41932.96,5.4,24768.61,2239.34,583,93.6,27.4,-0.55,1
199992.19,5.2,39773.01,61122.66,850,100.0,28.3,-0.572,0
20832.24,4.2,10515.59,3399.31,538,90.3,38.4,-0.701,0
60596.85,4.5,5753.57,22671.09,850,92.6,17.7,0.37,0
29132.97,13.1,6065.1,13470.81,647,92.9,57.7,0.048,0
41300.47,4.6,16811.66,14895.2,636,84.1,38.3,0.72,0
58558.45,2.4,22979.99,10869.91,589,60.5,34.6,0.257,1
15078.81,5.5,4512.68,3535.94,592,74.2,22.0,0.722,1
61713.28,7.4,9256.33,7379.98,792,95.1,46.0,-0.225,0
154291.52,8.5,78600.56,85681.98,700,92.2,62.9,0.127,1
42218.29,1.8,6750.13,7363.89,708,81.3,88.9,-0.446,1
62498.28,11.3,18428.21,18864.43,706,76.3,16.2,-0.097,0
95197.31,7.2,66045.26,17905.79,643,86.4,32.3,0.502,1
49504.83,10.9,8889.22,28722.12,732,79.2,0.0,-0.014,0
39358.68,1.2,16258.23,10973.74,636,82.9,48.6,-0.082,1
15496.12,9.0,5347.63,10562.53,558,85.9,7.7,-0.008,1
77075.82,1.7,29807.11,40544.63,570,73.1,40.5,0.05,1
50907.08,3.5,14350.82,19342.34,654,95.2,59.7,0.051,0
31039.75,7.3,13452.43,6919.97,603,81.7,26.8,0.467,1
58082.99,1.6,10625.7,23680.49,801,90.8,16.4,-0.252,0
39299.84,2.8,11270.0,16636.86,578,84.9,61.4,-0.072,1
40512.49,1.2,16574.14,7168.07,742,100.0,49.2,0.034,0
75618.79,7.2,41655.27,8697.81,618,91.6,12.4,-0.316,0
25949.03,2.2,9458.94,5484.96,604,89.7,37.8,-0.156,0
96377.05,4.4,13396.01,39454.86,798,89.2,17.9,0.268,0
25116.31,5.8,6124.32,4867.04,654,100.0,56.2,-0.288,0
37628.39,5.4,13255.66,12925.16,547,83.4,37.5,0.971,1
156001.42,5.1,27354.82,67142.54,707,86.3,65.6,0.573,0
100714.51,5.1,5245.54,11876.96,814,85.5,16.4,0.062,0
57164.15,1.3,11503.94,29108.61,683,56.5,39.5,0.201,1
32296.31,3.6,9004.5,12749.36,647,85.3,34.8,0.27,1
40493.64,5.0,7285.48,13058.6,648,98.2,40.1,0.196,0
56404.34,4.6,8607.45,8905.18,821,91.2,23.7,0.033,0
55306.06,4.0,2810.18,14484.33,850,100.0,0.0,0.963,0
51535.23,2.5,9552.29,9618.05,781,95.0,48.6,-0.251,0
53265.39,5.3,19343.14,20746.85,652,91.0,36.1,-0.135,0
48150.83,6.1,10042.88,23901.33,655,96.4,18.4,0.025,0
24511.84,3.1,4915.98,9909.63,754,89.1,25.0,0.226,0
40778.86,8.5,31890.57,1633.11,482,80.1,11.6,0.704,1
89593.96,11.5,27658.61,39189.27,780,82.2,0.0,-0.001,0
25525.06,4.5,7804.65,2511.16,459,50.6,55.8,0.202,1
48812.63,2.3,18461.27,17073.31,678,100.0,46.4,0.135,0
34514.52,1.5,9697.59,5402.21,538,81.2,8.0,-0.029,0
57597.98,3.4,10504.38,19097.92,578,69.4,85.5,0.435,1
43750.21,4.2,7210.22,14266.73,800,78.9,12.5,0.15,0
122096.44,1.5,5419.91,30588.96,850,100.0,49.3,0.346,0
71583.56,3.3,39842.11,41014.95,692,85.0,35.1,-0.103,0
26331.16,8.2,2518.01,2785.73,732,87.6,9.7,-0.189,0
78368.35,0.5,31180.46,6802.73,736,100.0,42.0,-0.12,0
35381.4,4.7,0.0,10989.72,833,95.7,31.3,0.105,0
39444.58,2.8,13014.62,15029.99,696,80.0,22.3,0.391,0
64382.71,4.3,17685.42,13698.97,626,60.2,61.4,0.734,1
41338.06,11.9,16635.48,7019.67,628,92.9,47.5,0.061,1
88527.69,4.2,12942.9,10478.1,797,74.5,49.4,0.652,0
35384.16,3.7,6406.52,19733.42,641,93.2,30.7,0.219,0
38544.91,6.9,17819.08,12514.45,561,83.3,42.0,-0.234,1
37759.64,5.4,3768.05,10376.72,650,89.7,34.5,0.042,0
39691.75,4.7,5620.74,14032.0,671,96.5,45.0,0.269,0
99166.48,5.5,20984.44,48940.96,730,59.8,15.6,0.296,0
76560.61,9.8,26913.97,41835.07,760,85.8,0.0,-0.168,0
138755.57,7.9,52565.45,16160.89,794,83.7,62.1,-0.125,0
188566.18,3.5,67973.25,74126.67,784,88.0,34.7,-0.117,0
30733.41,11.5,6736.99,1000.0,645,91.1,46.4,-0.069,0
56315.81,2.9,1821.14,6203.33,790,86.1,21.3,0.107,0
28370.07,4.7,15517.07,10126.11,516,74.9,30.5,0.661,1
35323.96,5.1,5216.36,16413.48,714,68.2,65.4,-0.147,1
38309.55,3.4,4.98,5011.08,677,61.8,42.3,-0.574,0
30289.76,10.7,7205.75,15485.52,566,85.7,79.1,-0.596,0
30377.64,3.3,11822.43,13974.26,615,91.4,52.8,0.286,0
50043.28,3.9,16765.51,19508.66,660,79.2,21.6,-0.191,0
27744.83,8.7,13466.16,15310.37,566,95.6,43.8,0.094,0
86091.83,3.0,6568.01,34648.76,746,82.4,68.6,-0.248,0
32703.44,1.4,14956.43,15757.53,714,82.8,39.4,-0.052,0
254044.04,4.8,23301.7,41591.93,805,63.9,47.9,-0.114,0
42266.01,1.8,2487.45,10671.1,581,77.8,63.3,-0.24,0
56365.34,1.7,17440.45,13290.1,705,96.9,0.0,0.433,0
26570.65,0.5,7044.75,10293.29,610,100.0,49.0,0.458,0
138461.9,0.6,81095.34,9537.56,536,81.3,61.9,0.224,1
100280.38,0.7,10111.56,22635.46,844,96.1,19.6,0.715,0
63786.94,12.5,40619.48,32372.47,638,100.0,55.9,-0.46,0
25829.14,0.7,9799.5,10985.23,438,70.9,34.9,-0.074,1
60831.73,1.8,26769.59,18141.53,585,88.4,1.2,-0.122,0
29237.66,4.0,806.07,6852.1,749,86.7,50.8,0.248,1
121090.73,6.7,54597.61,46335.94,736,99.1,34.8,-0.441,0
84546.51,7.2,41843.71,16407.5,601,72.3,33.5,0.234,0
57096.12,2.3,19052.39,9408.22,744,88.4,47.9,-0.505,0
14185.75,4.6,8769.09,1000.0,405,80.4,16.0,0.262,0
31543.45,3.9,0.0,17491.69,632,89.9,50.4,0.404,0
79084.22,4.4,5107.5,38008.35,850,100.0,16.8,-0.396,0
105565.41,4.9,17662.59,25471.61,802,100.0,65.3,-0.129,0
99712.21,5.8,10643.91,49030.11,822,100.0,57.8,0.417,0
22570.36,2.7,12854.59,5335.64,300,70.1,65.8,0.487,1
63949.81,3.3,5695.22,27027.08,674,77.4,44.3,-0.5,0
94706.07,16.6,12210.94,29455.09,836,98.1,26.5,0.132,0
21761.89,2.9,3412.67,1000.0,603,92.5,20.6,0.229,0
53941.34,4.7,24911.86,23728.69,679,80.3,19.4,-0.003,0
62982.57,3.9,24155.16,15524.58,624,71.2,31.5,0.503,0
45916.48,4.5,4880.14,10881.38,571,29.3,21.3,-0.191,0
19561.35,8.8,1858.14,4262.53,615,61.7,41.5,-0.145,1
45291.11,3.7,22300.75,14220.54,557,79.7,18.9,-0.231,0
45251.09,1.6,9570.3,17743.42,718,79.9,22.6,0.086,0
49939.13,2.7,9491.46,10803.6,731,89.8,27.4,-0.094,0
39739.09,3.7,18667.74,13645.04,677,92.4,19.5,0.305,0
42461.09,5.0,2594.13,18537.68,814,100.0,28.2,-0.122,0
53006.06,2.3,3319.38,17558.6,759,73.2,46.7,-0.058,0
69102.77,2.5,8208.83,2704.63,669,56.7,17.3,0.088,0
45824.09,5.1,5783.41,5062.1,676,71.0,10.9,-0.272,0
43247.43,5.2,6264.0,15248.54,753,100.0,31.4,0.374,0
56999.33,8.0,14469.07,25507.15,748,84.2,12.2,0.259,0
18835.45,2.7,9398.59,5979.48,539,98.2,61.7,0.247,1
70429.63,6.2,21191.36,33301.79,733,76.1,21.0,-0.338,0
54159.59,3.9,6053.23,30114.52,669,77.0,36.0,0.56,0
55372.12,3.0,12031.88,14045.87,542,60.0,44.1,-0.629,0
91895.18,4.0,4396.63,41058.39,801,79.4,9.8,0.278,0
18507.87,4.4,1890.51,5584.55,617,84.2,18.1,0.068,0
18295.15,1.4,11178.59,10076.45,435,96.1,22.4,0.253,0
62981.24,1.5,22719.25,16043.26,661,91.9,50.6,-0.056,0
53964.72,6.8,28727.29,16440.94,540,100.0,71.6,0.049,0
59492.01,3.2,12426.74,19555.57,638,81.8,72.1,0.264,0
42017.02,5.0,5982.13,22575.19,635,87.4,60.5,0.019,0
78072.61,6.7,4700.88,18813.87,764,83.8,10.2,0.095,0
90486.09,4.0,47631.63,1288.71,561,74.3,17.5,0.106,0
70699.25,6.3,32548.65,31508.23,584,89.7,62.7,0.788,1
46936.19,4.5,14114.09,20086.21,650,80.1,65.5,-0.54,0
16996.64,4.6,6830.72,4240.26,537,100.0,50.9,0.473,1
82708.69,9.3,27084.2,4335.88,665,72.9,51.1,0.178,0
106080.21,3.7,32022.04,24320.03,725,79.2,26.4,0.135,0
77227.21,6.9,19186.45,30884.55,676,66.6,69.3,-0.425,1
33396.18,1.2,0.0,12019.26,799,88.7,20.4,0.423,0
78479.04,4.9,18615.45,4450.79,745,65.4,2.8,-0.377,0
86967.64,10.9,12057.11,25011.68,759,83.9,51.0,0.535,0
127688.49,17.4,0.0,34399.28,832,67.6,23.3,-0.171,0
33461.12,1.3,8534.59,16346.4,543,70.2,9.0,0.535,1
47831.99,3.2,16545.36,7720.49,553,73.3,52.6,-0.229,0
81715.55,1.9,22071.58,31975.66,844,94.2,0.0,-0.307,0
55914.31,3.8,33289.03,31800.3,527,82.7,44.1,-0.015,1
29303.72,7.7,12287.17,7091.93,564,82.3,26.1,-0.241,0
68052.79,9.5,34759.88,12153.27,636,91.9,67.0,-0.064,0
74478.36,9.8,40137.68,14168.67,596,74.8,44.1,0.609,0
56861.83,1.1,6737.01,9792.97,645,56.5,56.5,-0.175,1
61130.84,4.4,33341.16,38107.24,564,68.6,13.3,0.08,1
46991.02,2.6,7707.97,29442.15,787,80.0,1.1,0.576,0
122155.9,3.6,20488.71,8254.9,767,83.3,27.8,0.102,0
33011.77,2.9,8773.26,7223.55,669,91.8,47.2,0.413,0
39221.23,1.2,8664.76,1428.09,643,82.0,36.4,0.213,0
54504.69,9.6,31382.13,21286.9,615,98.2,58.0,0.368,0
87853.39,2.3,12451.52,34622.46,827,89.1,45.9,-0.005,0
23776.3,2.7,1938.73,4235.14,643,64.3,14.0,0.222,0
26352.98,11.0,4266.9,1000.0,572,48.3,44.3,0.651,1
17663.39,1.0,766.36,6570.29,663,69.9,38.4,-0.097,0
55159.4,5.8,7216.25,5113.16,702,85.9,60.4,0.165,0
29287.96,8.4,6345.74,13131.79,686,89.2,16.5,-0.219,0
43848.57,10.4,26489.96,11110.07,564,82.5,21.7,0.381,1
77944.94,5.5,14022.49,2497.77,804,85.7,42.9,-0.566,0
38068.84,7.0,8785.47,16206.23,612,100.0,63.3,-0.085,0
61525.38,8.4,36053.15,18073.41,636,84.2,31.0,0.37,0
45952.53,3.9,4820.17,15774.92,634,88.9,46.9,-0.035,0
78406.56,2.0,14920.12,14820.49,828,100.0,35.7,-0.609,0
70355.8,11.5,36614.01,12351.52,564,58.6,34.2,-0.252,0
37028.25,6.5,13646.84,2451.94,626,100.0,58.0,-0.222,0
49377.08,4.4,8051.11,7261.35,645,48.2,37.2,0.569,1
96187.9,1.3,19956.1,25061.1,654,72.4,26.1,0.294,0
67262.44,0.4,24519.55,13239.93,600,76.2,25.0,0.33,1
25126.31,5.7,11374.76,13737.16,428,61.1,28.9,-0.413,1
77698.4,0.4,6686.76,35584.88,743,81.7,21.2,0.019,0
29835.8,4.3,705.58,1193.5,779,83.3,30.2,0.562,0
117816.33,2.4,40210.39,64078.56,850,94.4,36.2,0.331,0
95154.23,2.9,56975.31,49590.15,643,93.9,40.7,-0.161,0
63540.77,9.8,27137.9,36989.73,680,86.4,15.3,0.292,0
59069.98,2.4,18455.41,27836.52,850,99.7,26.6,-0.432,0
48292.53,4.5,2922.87,4691.26,758,93.0,27.6,-0.283,0
78683.45,2.4,6161.54,14618.8,748,79.5,19.7,-0.642,0
44181.97,5.3,4608.96,24390.67,792,85.7,23.4,-0.022,0
61670.65,4.8,9923.9,17730.94,664,75.1,53.0,0.239,0
87514.86,4.3,56193.28,44286.89,468,66.8,62.3,-0.32,0
39775.5,8.4,15125.26,11645.84,676,90.0,28.7,-0.015,0
38603.34,1.0,19883.79,4433.6,622,63.0,20.8,-0.277,1
28088.04,0.7,15066.9,8813.55,482,81.4,33.4,-0.19,1
30168.09,1.5,21425.01,22166.41,375,51.8,36.7,-0.349,1
19818.73,4.8,1610.72,6373.67,693,85.0,48.8,0.452,0
80935.34,6.0,12470.63,36300.75,707,73.8,27.1,-0.225,0
146517.92,0.1,56707.04,79442.35,850,92.0,24.2,-0.07,0
118649.72,5.9,20834.45,14998.85,817,80.9,84.0,-0.167,0
22151.35,3.3,9109.95,1000.0,487,82.2,9.1,0.127,0
80714.22,11.7,26263.76,23866.43,656,84.7,53.0,0.889,0
118439.61,5.6,37005.98,53233.29,608,75.4,64.8,0.992,0
42140.08,10.8,4151.13,15702.13,689,76.1,29.9,-0.059,0
57285.11,9.5,11612.41,9967.16,639,76.1,43.8,0.163,0
17955.63,3.3,2363.2,5456.07,724,82.2,1.5,0.354,0
62736.89,7.7,5347.02,20834.81,701,76.2,35.5,0.457,0
30183.24,3.3,6360.09,7279.29,617,90.3,58.2,0.24,0
60463.75,12.7,10399.53,7148.2,668,59.2,37.4,0.405,0
22956.09,3.5,6671.49,10701.21,480,63.0,35.8,0.162,1
73026.09,6.2,4673.14,3865.38,801,100.0,69.7,-0.202,0
95175.89,14.2,24270.08,47344.29,731,77.9,51.4,0.403,0
35215.83,6.4,9654.67,16636.05,744,69.8,49.2,0.067,1
28989.6,3.0,5237.25,10510.38,696,83.6,18.8,0.135,0
16550.76,1.3,3616.86,8963.06,535,94.7,0.0,-0.456,0
46792.24,1.0,22337.92,4056.25,668,93.0,42.5,-0.251,0
39344.97,5.9,16866.87,17512.91,584,73.5,35.1,-0.116,0
23085.02,4.0,6624.01,1000.0,590,76.8,50.3,0.203,1
69505.44,1.5,24181.3,14269.14,661,79.3,37.5,0.647,1
42298.9,7.1,8854.43,14617.19,736,88.4,35.9,0.291,0
29981.78,7.1,7567.04,5724.69,623,84.6,35.6,-0.045,0
39934.07,4.0,7979.51,2885.23,685,71.2,12.8,-0.327,0
97657.09,11.1,22813.93,31800.96,779,76.9,0.0,0.455,0
75479.42,0.8,56790.16,25181.25,564,80.3,17.3,0.13,0
50437.27,3.1,24472.75,5923.78,649,100.0,12.9,-1.0,0
76153.61,6.3,36010.04,5776.26,699,81.5,34.1,0.383,0
28609.62,1.7,14171.84,3286.24,720,100.0,2.3,0.149,0
55149.53,7.6,16845.8,22294.98,762,80.2,25.5,-0.734,0
58748.87,9.2,27028.98,20656.63,526,60.4,73.6,0.236,1
41839.24,0.2,8823.04,6887.25,715,88.9,33.5,0.048,0
68837.37,11.4,17042.28,20683.8,767,98.7,36.0,-0.442,0
35269.07,6.1,11306.58,21386.18,603,90.7,35.3,0.732,0
71711.14,2.8,6682.75,21480.53,841,86.8,39.2,0.172,0
73388.49,1.1,32897.17,21436.47,629,78.7,24.5,-0.152,0
12000.0,8.3,6415.9,1000.0,458,80.0,31.7,-0.256,1
104262.61,1.5,18408.36,50821.73,619,51.4,24.2,-0.049,0
12000.0,6.1,2692.34,10553.33,646,96.0,5.1,-0.038,0
38606.39,1.5,14654.71,4739.84,669,78.7,58.5,0.219,0
95219.63,4.3,50939.77,15024.42,674,100.0,17.4,-0.066,0
45501.12,8.1,1261.14,6552.35,683,76.5,67.0,-0.127,0
24187.66,2.8,5004.09,11129.74,611,83.3,19.7,0.073,0
29686.41,11.3,11300.81,3274.91,647,100.0,7.8,-0.135,0
95301.25,6.5,11922.89,48763.89,850,100.0,73.7,-0.023,0
18829.36,1.7,4145.08,1000.0,672,95.8,5.4,0.501,0
100805.19,1.2,6376.03,37038.3,713,57.8,0.0,-0.152,0
52559.12,2.2,19582.27,3991.24,570,66.1,6.1,-0.044,1
28118.49,4.1,4266.81,10770.79,571,93.8,32.2,-0.267,0
39312.06,12.0,10129.52,6898.55,639,74.2,8.2,0.387,0
30962.33,13.6,3355.92,18085.49,672,85.0,23.7,-0.591,0
87240.49,2.7,17630.3,17562.13,723,86.9,0.0,-0.291,0
81051.12,2.7,34648.21,29227.79,634,87.6,56.7,0.25,0
21045.91,7.2,7290.0,2350.38,465,69.2,43.4,-0.053,1
43391.74,7.2,3467.65,17552.62,792,98.3,9.7,0.309,0
33699.82,10.1,14232.68,16467.09,612,76.7,0.0,-0.068,0
110351.99,10.3,0.0,49513.17,850,92.3,16.9,-0.235,0
25782.35,2.0,10343.93,6839.12,562,81.1,48.0,-0.043,1
130917.94,1.0,36408.95,69435.43,607,100.0,56.5,-0.452,0
53193.31,6.5,8044.88,13227.5,754,100.0,30.3,-0.289,0
28593.54,5.0,7252.22,13190.79,757,100.0,25.0,0.319,0
37328.01,0.5,5270.47,15864.53,850,100.0,23.4,-0.091,0
34860.5,0.9,7642.97,3097.19,710,82.1,41.1,-0.011,1
26875.22,6.3,8810.69,1000.0,560,76.5,52.6,0.044,1
57076.9,3.8,13452.29,24341.78,609,68.1,32.1,-0.549,0
27574.49,6.4,8458.51,10634.41,687,87.7,27.5,-0.546,0
16330.64,1.6,5080.61,10240.46,526,84.3,50.6,0.134,1
43966.27,6.7,0.0,18546.67,718,83.4,64.9,-0.144,0
20099.08,5.5,9808.73,4202.48,545,72.4,29.3,-0.077,1
35821.79,7.1,16055.29,13537.03,448,89.1,36.7,0.215,0
32859.41,2.9,11529.02,12527.2,603,78.7,20.0,-0.327,0
33551.31,2.4,1691.19,5329.65,594,77.2,36.6,-0.198,0
162841.03,1.1,13060.95,59175.17,850,86.3,16.5,-0.123,0
55883.61,3.3,38793.89,30004.77,612,82.9,63.4,0.118,1
62003.99,8.9,4607.82,12370.71,714,64.0,52.7,-0.126,0
20393.69,10.6,6713.91,10099.93,563,73.0,69.7,-0.221,1
37809.67,1.5,10556.6,13230.12,695,91.5,23.8,0.593,0
60987.03,4.1,35980.79,10475.48,630,83.3,76.4,0.014,1
30838.19,12.2,14870.17,12474.77,432,56.8,39.9,0.229,0
89271.23,13.3,29090.55,38738.39,753,93.8,32.3,-0.633,0
27959.63,3.2,15393.12,10170.35,407,83.3,60.2,-0.451,1
46281.55,9.5,23482.82,5751.08,578,69.1,14.6,0.205,0
39248.62,8.4,2703.56,6413.26,685,74.6,35.7,-0.084,0
59300.7,7.9,13064.32,23712.37,714,86.3,31.9,-0.135,0
38090.89,0.8,3964.57,5262.2,597,53.1,43.4,-0.333,1
46677.08,2.6,3155.83,14765.43,841,89.9,26.1,0.341,1
47578.13,3.8,16050.56,20676.77,712,97.8,24.2,0.229,0
36173.67,3.7,10249.71,11335.57,696,96.5,27.4,-0.023,0
70742.49,4.1,32741.77,37757.33,697,100.0,29.2,0.086,0
61766.33,14.2,2003.72,26571.4,769,73.1,36.6,-0.107,0
51599.25,3.3,6475.42,4161.59,734,98.5,60.8,-0.239,0
42755.28,5.7,23432.11,15739.3,550,87.8,0.0,-0.182,0
83960.29,5.5,21702.42,32566.99,738,72.3,50.3,0.268,0
47585.87,4.1,14624.95,18996.05,661,90.5,25.6,-0.138,0
45766.9,1.6,1389.4,8697.74,796,90.1,31.4,0.02,0
57387.37,4.5,13148.3,25633.67,819,100.0,13.3,-0.15,0
137739.94,0.5,15075.12,13543.98,799,100.0,35.9,0.329,0
25920.88,6.1,12731.75,1000.0,472,74.3,27.2,-0.228,1
82736.93,0.4,19214.22,27214.7,649,88.8,30.5,0.534,0
19125.08,5.7,1543.48,8175.4,632,88.6,46.7,-0.201,0
61053.16,2.5,39933.05,14867.8,632,87.5,47.7,-0.2,1
128836.0,1.8,48435.08,21599.42,693,79.7,63.4,0.701,1
70881.71,7.3,24060.57,36410.32,812,100.0,23.2,-0.373,0
59506.68,3.0,18465.09,33269.24,665,75.3,48.6,-0.013,0
39805.2,4.4,9684.93,16861.53,664,100.0,47.7,0.354,0
55109.42,0.8,34947.94,7105.37,448,64.1,36.8,-0.54,1
47163.02,11.2,11820.45,16304.8,676,78.7,68.7,0.09,0
35161.71,4.7,5576.24,7709.24,772,94.7,22.2,-0.539,0
46192.3,4.7,10888.67,6254.6,627,69.3,38.0,0.013,0
60422.07,6.2,12490.24,11408.59,691,73.7,41.1,0.713,0
35526.37,0.2,7517.44,5153.93,675,91.5,11.0,-0.823,0
34771.21,11.9,17072.93,10688.2,405,59.8,60.3,-0.026,0
25638.9,3.2,5092.75,1396.32,689,99.5,32.9,-0.159,0
67164.41,11.5,0.0,32364.2,807,100.0,43.7,-0.353,0
73125.16,3.1,40623.43,29081.67,606,100.0,66.6,-0.535,0
61538.19,2.5,26937.99,16393.39,562,88.6,39.3,0.385,0
92119.67,5.9,25145.56,21055.63,711,78.0,35.8,0.069,1
56858.85,16.1,41355.62,28610.4,488,78.9,36.3,-0.651,1
67211.93,9.5,19136.84,6882.73,737,88.0,14.9,-0.33,0
64030.23,6.3,15763.71,12797.4,760,85.8,27.4,-0.192,0
51516.27,5.8,3713.79,17923.1,756,78.7,32.0,-0.55,0
40459.15,4.5,18328.84,8669.54,549,100.0,37.0,0.031,0
183099.31,11.1,54226.37,87113.51,714,80.6,62.6,0.089,0
42252.84,7.4,3434.91,20298.99,697,100.0,53.6,0.084,0
37562.72,1.1,8479.43,11048.25,758,85.4,23.2,0.707,0
68782.55,1.8,28666.66,16996.13,818,84.5,34.5,-0.329,0
62225.49,6.5,26669.87,20862.15,603,91.3,63.0,-0.166,0
25018.35,1.5,4565.41,10732.1,620,91.1,0.5,-0.184,0
100455.79,4.7,45336.55,23370.09,764,82.0,30.5,0.299,1
51441.11,7.9,17234.47,5592.54,689,91.9,8.9,0.261,0
29407.0,5.9,7561.91,9198.64,604,93.6,83.9,-0.396,1
104175.4,1.3,24675.65,9183.51,806,100.0,50.4,0.506,0
76429.31,1.9,40441.42,17313.94,593,85.0,25.1,-0.318,0
27024.57,6.0,6662.39,17494.27,554,73.1,34.3,0.299,0
143983.01,15.0,47493.72,65020.89,751,74.5,18.6,0.278,0
77834.38,3.9,4617.19,21059.63,778,100.0,74.8,0.139,0
53873.4,8.1,3544.16,15130.89,642,57.7,0.0,-0.115,0
129913.01,5.9,71666.24,18655.99,573,67.3,41.5,-0.109,1
59137.1,2.5,26024.11,24219.63,628,84.4,33.6,0.168,0
53346.0,8.1,23259.52,14116.88,598,75.4,14.4,0.184,0
37678.12,0.8,1024.3,13426.9,812,95.5,30.0,0.248,0
74609.1,7.7,6166.31,13688.53,812,94.2,2.6,0.248,0
70412.89,6.2,39001.1,26191.93,653,76.5,66.4,0.12,1
54615.56,2.7,11991.78,20289.22,754,100.0,35.5,0.495,0
35084.25,1.6,16246.61,1041.81,517,68.6,53.3,-0.21,1
58189.57,2.9,33491.74,6713.84,531,73.7,25.3,0.015,0
52135.98,2.3,1454.41,24000.7,769,100.0,61.9,-0.195,0
26019.18,3.5,5006.49,6787.0,466,65.7,35.7,0.855,0
24112.92,3.1,7342.98,16870.99,586,88.9,56.5,0.268,0
73927.07,2.7,15254.23,14746.75,850,100.0,46.3,0.355,0
12951.43,0.8,2581.06,7953.8,533,47.6,34.3,0.156,1
60656.12,1.4,12367.07,24438.48,568,79.3,55.0,-0.02,1
41649.9,9.0,16317.33,17837.31,601,97.3,100.0,0.935,1
111250.05,2.7,59633.04,42945.63,706,80.2,12.4,0.425,0
41298.96,3.5,15820.44,10817.53,721,84.8,32.6,-0.112,0
77863.79,3.0,23860.8,28611.49,691,86.6,9.1,-0.095,0
43551.41,11.3,18510.43,15300.54,678,88.4,43.3,0.078,0
57673.99,2.2,34968.54,23130.41,545,72.7,39.5,-0.189,1
81247.89,2.1,40874.47,15718.39,578,94.7,73.9,-0.122,0
42007.12,6.3,21217.25,3511.66,510,87.6,29.9,-0.532,0
93723.59,4.9,65324.0,18005.03,518,68.0,54.0,-0.838,1
31365.57,6.4,17168.2,11036.83,560,77.5,0.0,0.692,0
63705.49,6.1,25661.87,31634.55,537,64.2,38.0,-0.177,1
89989.82,8.3,21796.29,15913.19,799,87.0,17.6,-0.106,0
77887.49,1.2,8084.49,21866.54,829,90.9,46.8,0.024,0
155444.6,5.9,35437.9,35783.53,793,87.0,58.0,0.244,0
35600.27,2.1,17398.23,16332.12,540,91.7,23.0,0.272,0
25373.69,0.5,9235.75,10069.37,573,85.9,45.8,0.36,0
31354.58,6.1,5378.0,13214.92,800,94.7,27.9,0.201,0
77904.84,5.9,11157.94,32628.45,713,82.2,35.9,-0.094,0
71243.41,4.2,5274.04,32509.05,697,93.8,43.2,0.443,0
57310.62,8.4,26957.49,4162.52,574,66.0,14.9,-0.062,1
29213.13,2.1,8267.11,7621.05,527,64.4,15.0,0.361,1
82601.0,6.8,32757.47,15350.07,580,85.2,52.3,-0.539,0
27623.23,3.8,5535.84,12877.45,710,93.6,21.5,0.455,0
102479.93,4.0,31872.68,44663.19,618,80.1,60.6,-0.312,1
260821.39,0.6,51680.58,25085.91,820,92.9,0.0,-0.508,0
66273.68,8.4,25382.03,13269.27,694,88.3,53.7,-0.455,0
74660.73,5.7,30408.9,19836.91,663,55.3,35.2,0.071,1
41312.78,6.7,4146.91,14534.58,850,100.0,33.1,0.8,0
20017.91,1.9,9867.62,1233.08,343,66.4,37.9,-0.069,1
38890.46,5.2,1452.14,11969.1,749,70.8,6.1,-0.039,0
29700.16,3.8,12442.35,12241.05,509,100.0,57.4,0.269,0
24444.18,5.9,7828.8,7224.27,602,84.3,26.4,-0.202,0
139706.35,5.0,60116.36,56443.04,702,73.3,18.3,-0.052,0
62948.64,12.8,26365.86,17685.24,533,77.4,78.3,-0.122,1
66757.92,10.2,11220.15,27484.09,733,71.7,28.0,0.689,0
45708.42,3.4,10802.94,5427.27,667,72.8,17.7,0.026,0
49262.62,6.1,10883.34,29798.5,741,95.1,51.3,0.262,0
92088.27,3.2,14774.62,17457.21,671,77.0,40.3,-0.249,0
